Season,Team,G,Date,Home,Opp,W/L,Team_pts,Opp_pts,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,Team_FT,Team_FTA,Team_FT%,Team_ORB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2023,ORL,30,2022-12-16,A,BOS,W,117,109,42,91,.462,9,33,.273,24,28,.857,15,53,19,7,1,17,26,35,84,.417,11,46,.239,28,34,.824,10,38,17,9,12,14,21
2023,ORL,31,2022-12-18,A,BOS,W,95,92,33,86,.384,12,29,.414,17,19,.895,6,46,20,9,3,13,18,31,89,.348,12,47,.255,18,21,.857,11,54,22,7,7,16,17
2023,ORL,32,2022-12-19,A,ATL,L,125,126,45,95,.474,12,34,.353,23,25,.920,10,45,29,8,8,8,17,48,94,.511,12,32,.375,18,20,.900,6,41,29,7,3,10,18
2023,ORL,33,2022-12-21,A,HOU,W,116,110,41,91,.451,11,37,.297,23,33,.697,11,45,19,11,6,11,18,41,88,.466,17,43,.395,11,17,.647,9,49,22,6,4,16,23
2023,ORL,34,2022-12-23,H,SAS,W,133,113,50,87,.575,17,32,.531,16,20,.800,7,44,30,8,2,17,15,44,97,.454,12,38,.316,13,18,.722,13,38,28,10,6,13,18
2023,ORL,35,2022-12-27,H,LAL,L,110,129,42,84,.500,10,28,.357,16,25,.640,8,37,25,8,5,11,17,49,90,.544,17,43,.395,14,17,.824,9,46,32,4,2,13,16
2023,ORL,36,2022-12-28,A,DET,L,101,121,35,85,.412,5,22,.227,26,34,.765,15,47,24,5,5,13,26,36,80,.450,18,42,.429,31,40,.775,11,49,25,7,4,13,25
2023,ORL,37,2022-12-30,H,WAS,L,100,119,42,100,.420,5,27,.185,11,16,.688,8,35,24,8,2,11,18,42,75,.560,15,35,.429,20,25,.800,4,53,33,4,10,26,18
2023,ORL,38,2023-01-04,H,OKC,W,126,115,42,81,.519,13,33,.394,29,36,.806,13,49,26,6,5,16,22,36,89,.404,15,37,.405,28,31,.903,9,33,23,9,3,9,23
2023,ORL,39,2023-01-05,H,MEM,L,115,123,39,84,.464,11,36,.306,26,30,.867,7,39,23,6,3,10,22,48,92,.522,12,36,.333,15,23,.652,9,49,24,5,3,12,22
2023,ORL,40,2023-01-07,A,GSW,W,115,101,44,87,.506,13,32,.406,14,24,.583,7,44,26,12,2,10,14,33,88,.375,18,58,.310,17,21,.810,11,49,26,7,1,16,17
2023,ORL,41,2023-01-09,A,SAC,L,111,136,41,90,.456,14,44,.318,15,20,.750,9,41,24,7,7,13,18,52,97,.536,23,46,.500,9,12,.750,11,48,39,4,1,11,16
2023,ORL,42,2023-01-10,A,POR,W,109,106,40,78,.513,9,24,.375,20,25,.800,6,35,19,10,2,16,20,42,87,.483,6,35,.171,16,19,.842,13,43,22,10,7,16,22
2023,ORL,43,2023-01-13,A,UTA,L,108,112,42,96,.438,14,36,.389,10,16,.625,11,40,23,13,3,15,25,36,83,.434,11,35,.314,29,40,.725,17,59,15,9,11,24,18
2023,ORL,44,2023-01-15,A,DEN,L,116,119,41,84,.488,7,29,.241,27,34,.794,10,39,24,7,2,13,17,48,89,.539,13,39,.333,10,19,.526,12,41,32,10,5,15,22
2023,ORL,45,2023-01-20,H,NOP,W,123,110,39,75,.520,15,30,.500,30,34,.882,5,42,28,2,5,14,18,41,91,.451,10,35,.286,18,24,.750,11,39,29,9,5,10,21
2023,ORL,46,2023-01-21,A,WAS,L,118,138,42,90,.467,14,34,.412,20,24,.833,9,41,24,3,10,10,19,51,95,.537,18,34,.529,18,25,.720,9,46,34,6,5,8,18
2023,ORL,47,2023-01-23,H,BOS,W,113,98,43,84,.512,11,27,.407,16,24,.667,8,40,22,10,3,10,12,36,83,.434,18,46,.391,8,11,.727,8,37,24,5,4,18,23
2023,ORL,48,2023-01-25,H,IND,W,126,120,46,82,.561,15,28,.536,19,25,.760,9,34,34,8,7,17,22,41,85,.482,15,35,.429,23,29,.793,10,32,25,14,5,14,20
2023,ORL,49,2023-01-27,A,MIA,L,105,110,33,69,.478,12,34,.353,27,32,.844,2,40,21,5,3,20,23,39,85,.459,10,33,.303,22,26,.846,5,37,28,9,3,11,19
2023,ORL,50,2023-01-28,H,CHI,L,109,128,41,83,.494,10,28,.357,17,24,.708,6,36,29,5,0,12,18,48,81,.593,16,35,.457,16,19,.842,4,38,30,5,6,12,22
2023,ORL,51,2023-01-30,A,PHI,W,119,109,42,99,.424,11,29,.379,24,30,.800,15,50,23,11,6,10,16,40,85,.471,11,30,.367,18,23,.783,8,45,28,8,3,19,25
2023,ORL,52,2023-02-01,A,PHI,L,94,105,33,87,.379,6,38,.158,22,29,.759,12,46,12,10,4,14,21,34,78,.436,14,35,.400,23,26,.885,7,43,27,7,4,18,24
2023,ORL,53,2023-02-03,A,MIN,W,127,120,45,85,.529,12,23,.522,25,38,.658,13,42,23,11,3,15,24,40,87,.460,16,44,.364,24,28,.857,12,41,21,7,7,20,27
2023,ORL,54,2023-02-05,A,CHO,W,119,113,42,91,.462,8,23,.348,27,30,.900,18,52,25,6,2,12,18,45,83,.542,12,33,.364,11,23,.478,8,39,28,8,6,15,23
2023,ORL,55,2023-02-07,H,NYK,L,98,102,37,79,.468,6,25,.240,18,24,.750,9,41,23,4,4,11,19,37,81,.457,15,43,.349,13,19,.684,11,43,21,6,2,10,22
2023,ORL,56,2023-02-09,H,DEN,W,115,104,47,97,.485,9,27,.333,12,19,.632,15,47,24,12,6,10,16,39,84,.464,10,33,.303,16,24,.667,7,39,24,6,5,16,15
2023,ORL,57,2023-02-11,H,MIA,L,103,107,37,87,.425,11,29,.379,18,23,.783,12,44,22,12,5,18,24,37,85,.435,12,39,.308,21,23,.913,11,46,24,7,6,19,22
2023,ORL,58,2023-02-13,A,CHI,W,100,91,38,81,.469,8,27,.296,16,19,.842,7,42,24,8,6,17,19,35,86,.407,3,21,.143,18,19,.947,10,44,17,8,3,16,21
2023,ORL,59,2023-02-14,A,TOR,L,113,123,43,84,.512,13,31,.419,14,18,.778,9,29,26,6,2,18,17,50,83,.602,8,24,.333,15,20,.750,13,40,31,9,11,18,16
2023,ORL,60,2023-02-23,H,DET,W,108,106,39,95,.411,12,31,.387,18,23,.783,12,46,27,7,6,12,19,37,81,.457,17,34,.500,15,19,.789,6,45,22,5,7,19,25
2023,ORL,61,2023-02-25,H,IND,L,108,121,35,90,.389,6,29,.207,32,38,.842,15,55,16,4,8,13,19,48,99,.485,15,40,.375,10,14,.714,10,45,35,9,8,7,24
2023,ORL,62,2023-02-27,A,NOP,W,101,93,36,79,.456,9,34,.265,20,26,.769,11,43,21,9,1,15,20,34,76,.447,6,27,.222,19,23,.826,9,38,23,9,2,17,26
2023,ORL,63,2023-03-01,A,MIL,L,117,139,43,94,.457,9,33,.273,22,29,.759,12,50,22,3,5,13,18,49,94,.521,26,56,.464,15,19,.789,8,46,29,4,1,8,23
2023,ORL,64,2023-03-03,A,CHO,W,117,106,46,86,.535,10,26,.385,15,19,.789,13,42,21,9,4,18,24,38,78,.487,9,24,.375,21,25,.840,8,34,25,11,4,21,20
2023,ORL,65,2023-03-05,H,POR,L,119,122,42,84,.500,11,31,.355,24,31,.774,6,38,29,11,2,11,25,39,83,.470,16,47,.340,28,32,.875,9,46,27,9,5,17,22
2023,ORL,66,2023-03-07,H,MIL,L,123,134,50,100,.500,9,30,.300,14,19,.737,10,38,24,7,0,13,22,46,78,.590,10,28,.357,32,34,.941,3,38,28,5,5,16,18
2023,ORL,67,2023-03-09,H,UTA,L,124,131,44,94,.468,16,34,.471,20,31,.645,12,36,21,9,4,10,16,49,88,.557,13,34,.382,20,21,.952,11,42,27,7,8,17,26
2023,ORL,68,2023-03-11,H,MIA,W,126,114,48,99,.485,13,37,.351,17,20,.850,15,54,34,10,10,18,20,42,94,.447,11,37,.297,19,20,.950,5,35,19,8,2,17,17
2023,ORL,69,2023-03-14,A,SAS,L,114,132,44,97,.454,10,29,.345,16,21,.762,13,42,24,7,2,9,16,48,85,.565,22,41,.537,14,18,.778,7,47,39,6,7,14,17
2023,ORL,70,2023-03-16,A,PHO,L,113,116,43,86,.500,8,28,.286,19,23,.826,11,47,25,7,3,17,20,43,90,.478,13,35,.371,17,17,1.000,7,35,26,7,5,14,22
2023,ORL,71,2023-03-18,A,LAC,W,113,108,42,84,.500,10,31,.323,19,25,.760,9,45,23,14,5,17,22,42,90,.467,6,22,.273,18,24,.750,13,43,23,9,3,15,24
2023,ORL,72,2023-03-19,A,LAL,L,105,111,41,102,.402,10,38,.263,13,17,.765,13,44,24,8,3,8,28,36,78,.462,13,32,.406,26,32,.813,9,52,25,2,9,15,19
2023,ORL,73,2023-03-21,H,WAS,W,122,112,43,80,.538,12,27,.444,24,25,.960,7,42,27,7,5,15,21,42,83,.506,10,32,.313,18,23,.783,4,33,30,7,4,14,23
2023,ORL,74,2023-03-23,H,NYK,W,111,106,40,87,.460,13,32,.406,18,21,.857,8,43,25,8,7,14,19,37,88,.420,12,40,.300,20,26,.769,13,44,26,8,8,13,15
2023,ORL,75,2023-03-26,H,BRK,W,119,106,45,85,.529,7,22,.318,22,28,.786,9,47,30,7,3,11,21,37,91,.407,8,35,.229,24,28,.857,15,44,17,7,8,15,20
2023,ORL,76,2023-03-28,A,MEM,L,108,113,41,100,.410,14,49,.286,12,15,.800,8,47,24,9,8,16,15,42,88,.477,12,34,.353,17,23,.739,7,49,26,11,6,16,17
2023,ORL,77,2023-03-31,A,WAS,W,116,109,44,88,.500,8,24,.333,20,26,.769,6,48,26,2,14,10,16,41,105,.390,17,50,.340,10,12,.833,15,51,24,5,5,12,24
2023,ORL,78,2023-04-02,H,DET,W,128,102,43,75,.573,17,33,.515,25,40,.625,7,41,30,11,6,14,26,32,78,.410,9,33,.273,29,36,.806,9,38,22,4,1,16,29
2023,ORL,79,2023-04-04,H,CLE,L,113,117,45,89,.506,10,23,.435,13,17,.765,13,47,25,6,1,13,22,42,84,.500,15,31,.484,18,20,.900,5,30,23,3,7,8,16
2023,ORL,80,2023-04-06,H,CLE,L,94,118,33,83,.398,13,39,.333,15,19,.789,9,39,21,8,8,21,11,46,88,.523,18,38,.474,8,9,.889,9,42,31,13,7,16,21
2023,ORL,81,2023-04-07,A,BRK,L,84,101,31,87,.356,7,38,.184,15,17,.882,15,57,17,6,6,21,19,35,89,.393,9,42,.214,22,25,.880,10,45,27,14,3,9,12
2023,ORL,82,2023-04-09,A,MIA,L,110,123,38,90,.422,17,47,.362,17,24,.708,13,43,29,13,1,14,17,45,83,.542,18,44,.409,15,20,.750,7,44,30,10,3,18,20
2023,PHI,1,2022-10-18,A,BOS,L,117,126,40,80,.500,13,34,.382,24,28,.857,4,31,16,8,3,14,25,46,82,.561,12,35,.343,22,28,.786,6,36,24,8,3,10,24
2023,PHI,2,2022-10-20,H,MIL,L,88,90,36,83,.434,5,24,.208,11,13,.846,6,44,17,6,5,10,14,34,84,.405,13,42,.310,9,14,.643,7,48,24,4,6,12,16
2023,PHI,3,2022-10-22,H,SAS,L,105,114,37,84,.440,10,31,.323,21,28,.750,12,40,26,6,5,12,15,43,89,.483,16,38,.421,12,15,.800,12,43,27,5,7,14,20
2023,PHI,4,2022-10-24,H,IND,W,120,106,38,80,.475,19,43,.442,25,28,.893,7,39,25,8,7,7,20,38,90,.422,12,44,.273,18,23,.783,14,47,27,3,4,13,23
2023,PHI,5,2022-10-26,A,TOR,L,109,119,40,79,.506,16,36,.444,13,19,.684,4,34,29,6,2,12,12,46,84,.548,16,37,.432,11,14,.786,6,39,32,9,5,9,21
2023,PHI,6,2022-10-28,A,TOR,W,112,90,43,82,.524,16,38,.421,10,11,.909,7,41,25,11,6,14,20,33,86,.384,9,39,.231,15,24,.625,15,45,20,9,5,17,15
2023,PHI,7,2022-10-29,A,CHI,W,114,109,39,79,.494,14,29,.483,22,27,.815,8,41,28,8,6,17,22,36,80,.450,11,31,.355,26,29,.897,9,40,22,7,3,18,20
2023,PHI,8,2022-10-31,A,WAS,W,118,111,46,83,.554,12,30,.400,14,20,.700,4,37,26,14,3,13,20,38,81,.469,10,25,.400,25,26,.962,9,41,22,8,4,15,18
2023,PHI,9,2022-11-02,H,WAS,L,111,121,39,84,.464,19,36,.528,14,20,.700,6,32,25,3,1,8,25,45,78,.577,5,21,.238,26,32,.813,7,43,27,4,9,7,18
2023,PHI,10,2022-11-04,H,NYK,L,104,106,37,98,.378,13,47,.277,17,21,.810,13,44,27,12,8,15,25,37,80,.463,9,33,.273,23,27,.852,10,50,24,5,8,21,21
2023,PHI,11,2022-11-07,H,PHO,W,100,88,31,80,.388,12,32,.375,26,31,.839,15,48,22,5,6,15,17,32,73,.438,6,19,.316,18,22,.818,6,37,19,8,5,13,24
2023,PHI,12,2022-11-10,A,ATL,L,95,104,32,83,.386,6,30,.200,25,30,.833,9,45,15,10,5,17,22,39,88,.443,6,26,.231,20,23,.870,11,54,19,8,2,18,22
2023,PHI,13,2022-11-12,H,ATL,W,121,109,44,80,.550,8,24,.333,25,31,.806,2,31,24,10,5,12,26,40,89,.449,6,24,.250,23,27,.852,12,43,20,4,2,18,19
2023,PHI,14,2022-11-13,H,UTA,W,105,98,40,83,.482,4,23,.174,21,26,.808,8,39,21,12,14,12,19,37,94,.394,11,37,.297,13,23,.565,18,50,23,3,4,17,17
2023,PHI,15,2022-11-18,H,MIL,W,110,102,40,78,.513,13,28,.464,17,26,.654,6,41,28,5,5,18,18,41,90,.456,12,36,.333,8,21,.381,8,42,22,8,7,12,18
2023,PHI,16,2022-11-19,H,MIN,L,109,112,34,71,.479,14,32,.438,27,32,.844,4,39,21,10,1,22,24,40,85,.471,12,36,.333,20,24,.833,8,43,28,9,2,17,25
2023,PHI,17,2022-11-22,H,BRK,W,115,106,43,99,.434,16,32,.500,13,16,.813,20,49,19,9,4,9,12,44,80,.550,9,28,.321,9,13,.692,4,35,31,5,13,15,15
2023,PHI,18,2022-11-23,A,CHO,L,101,107,38,86,.442,9,38,.237,16,18,.889,8,45,20,9,3,19,23,44,92,.478,6,23,.261,13,21,.619,11,44,25,8,1,15,15
2023,PHI,19,2022-11-25,A,ORL,W,107,99,39,82,.476,14,36,.389,15,18,.833,13,47,25,7,1,15,19,34,80,.425,9,35,.257,22,27,.815,9,35,20,7,6,14,15
2023,PHI,20,2022-11-27,A,ORL,W,133,103,50,77,.649,11,27,.407,22,27,.815,6,43,32,10,8,14,19,36,79,.456,12,40,.300,19,25,.760,7,26,21,9,4,15,20
2023,PHI,21,2022-11-28,H,ATL,W,104,101,39,86,.453,10,28,.357,16,18,.889,10,37,23,10,3,12,19,37,74,.500,12,27,.444,15,22,.682,8,42,26,7,6,19,21
2023,PHI,22,2022-11-30,A,CLE,L,85,113,32,77,.416,6,26,.231,15,18,.833,7,30,19,7,1,16,11,45,74,.608,15,29,.517,8,10,.800,6,40,28,10,3,18,13
2023,PHI,23,2022-12-02,A,MEM,L,109,117,40,91,.440,14,33,.424,15,17,.882,10,42,23,7,5,13,21,42,97,.433,11,30,.367,22,28,.786,19,57,22,8,11,12,18
2023,PHI,24,2022-12-05,A,HOU,L,123,132,39,87,.448,17,36,.472,28,36,.778,11,39,23,10,6,19,34,42,94,.447,14,39,.359,34,44,.773,16,51,19,9,3,19,27
2023,PHI,25,2022-12-09,H,LAL,W,133,122,48,90,.533,18,40,.450,19,22,.864,7,42,30,14,2,21,30,44,88,.500,11,31,.355,23,30,.767,7,37,29,12,4,19,23
2023,PHI,26,2022-12-11,H,CHO,W,131,113,46,83,.554,13,27,.481,26,32,.813,9,41,31,6,6,15,24,38,93,.409,11,30,.367,26,30,.867,15,45,21,12,3,15,24
2023,PHI,27,2022-12-13,H,SAC,W,123,103,43,84,.512,16,35,.457,21,27,.778,4,42,34,10,4,11,21,38,92,.413,10,42,.238,17,20,.850,13,48,21,5,4,17,22
2023,PHI,28,2022-12-16,H,GSW,W,118,106,39,85,.459,15,38,.395,25,31,.806,11,49,23,11,5,15,13,39,94,.415,17,43,.395,11,13,.846,13,48,31,8,6,17,21
2023,PHI,29,2022-12-19,H,TOR,W,104,101,32,80,.400,15,42,.357,25,27,.926,4,41,22,8,1,16,21,37,88,.420,11,40,.275,16,20,.800,9,50,24,6,3,15,20
2023,PHI,30,2022-12-21,H,DET,W,113,93,41,93,.441,11,37,.297,20,22,.909,13,49,27,8,7,12,23,31,79,.392,6,23,.261,25,34,.735,11,46,15,6,1,22,15
2023,PHI,31,2022-12-23,H,LAC,W,119,114,47,88,.534,12,29,.414,13,14,.929,6,39,31,7,3,9,20,41,81,.506,14,38,.368,18,23,.783,6,33,25,5,9,11,16
2023,PHI,32,2022-12-25,A,NYK,W,119,112,39,77,.506,18,39,.462,23,29,.793,5,32,22,5,2,6,19,43,90,.478,12,32,.375,14,17,.824,12,46,30,4,6,8,19
2023,PHI,33,2022-12-27,A,WAS,L,111,116,39,84,.464,6,31,.194,27,31,.871,10,39,21,8,10,15,24,39,85,.459,11,33,.333,27,31,.871,14,39,18,7,8,15,23
2023,PHI,34,2022-12-30,A,NOP,L,116,127,42,75,.560,14,34,.412,18,22,.818,3,29,28,5,7,18,22,43,80,.538,15,31,.484,26,36,.722,7,36,19,14,3,12,20
2023,PHI,35,2022-12-31,A,OKC,W,115,96,46,99,.465,11,34,.324,12,17,.706,14,56,29,7,9,13,24,35,92,.380,12,36,.333,14,22,.636,15,50,16,7,6,16,21
2023,PHI,36,2023-01-02,H,NOP,W,120,111,41,86,.477,15,35,.429,23,28,.821,7,35,26,9,6,9,22,42,84,.500,11,29,.379,16,20,.800,10,49,26,3,6,17,22
2023,PHI,37,2023-01-04,H,IND,W,129,126,48,98,.490,14,36,.389,19,22,.864,14,46,24,4,7,9,19,45,95,.474,13,36,.361,23,26,.885,13,45,31,7,8,13,18
2023,PHI,38,2023-01-06,H,CHI,L,112,126,40,92,.435,18,41,.439,14,18,.778,12,38,28,6,3,7,15,48,84,.571,20,34,.588,10,17,.588,8,45,33,3,4,11,14
2023,PHI,39,2023-01-08,A,DET,W,123,111,46,94,.489,11,37,.297,20,23,.870,14,44,24,12,5,13,17,44,87,.506,8,23,.348,15,18,.833,10,43,25,9,2,23,20
2023,PHI,40,2023-01-10,H,DET,W,147,116,54,89,.607,11,31,.355,28,30,.933,10,55,36,7,8,18,29,36,89,.404,14,39,.359,30,36,.833,3,26,23,9,5,11,22
2023,PHI,41,2023-01-12,H,OKC,L,114,133,39,88,.443,11,36,.306,25,27,.926,9,39,30,4,3,17,29,44,86,.512,14,33,.424,31,33,.939,5,39,28,7,6,11,22
2023,PHI,42,2023-01-14,A,UTA,W,118,117,40,89,.449,17,39,.436,21,26,.808,9,37,23,5,5,8,17,43,90,.478,12,40,.300,19,23,.826,10,48,20,5,6,10,24
2023,PHI,43,2023-01-15,A,LAL,W,113,112,43,85,.506,12,34,.353,15,19,.789,5,38,29,3,7,9,16,48,87,.552,6,20,.300,10,13,.769,4,38,28,4,6,9,19
2023,PHI,44,2023-01-17,A,LAC,W,120,110,39,73,.534,13,31,.419,29,34,.853,8,33,25,12,4,14,17,41,82,.500,12,34,.353,16,20,.800,8,33,20,4,5,18,23
2023,PHI,45,2023-01-19,A,POR,W,105,95,41,81,.506,8,26,.308,15,19,.789,5,43,24,8,8,12,23,32,85,.376,9,37,.243,22,29,.759,13,44,19,4,3,15,15
2023,PHI,46,2023-01-21,A,SAC,W,129,127,49,93,.527,12,28,.429,19,23,.826,16,46,27,4,3,15,26,46,84,.548,13,33,.394,22,29,.759,4,29,28,6,5,8,20
2023,PHI,47,2023-01-25,H,BRK,W,137,133,42,82,.512,18,38,.474,35,36,.972,11,36,26,10,4,9,19,49,76,.645,14,26,.538,21,27,.778,6,31,29,3,4,16,26
2023,PHI,48,2023-01-28,H,DEN,W,126,119,46,89,.517,18,35,.514,16,24,.667,12,39,31,10,2,11,15,44,81,.543,14,34,.412,17,20,.850,6,36,28,6,6,14,14
2023,PHI,49,2023-01-30,H,ORL,L,109,119,40,85,.471,11,30,.367,18,23,.783,8,45,28,8,3,19,25,42,99,.424,11,29,.379,24,30,.800,15,50,23,11,6,10,16
2023,PHI,50,2023-02-01,H,ORL,W,105,94,34,78,.436,14,35,.400,23,26,.885,7,43,27,7,4,18,24,33,87,.379,6,38,.158,22,29,.759,12,46,12,10,4,14,21
2023,PHI,51,2023-02-03,A,SAS,W,137,125,46,87,.529,13,27,.481,32,41,.780,14,39,28,11,3,10,13,52,89,.584,7,21,.333,14,15,.933,9,35,32,8,0,18,25
2023,PHI,52,2023-02-05,A,NYK,L,97,108,30,74,.405,7,25,.280,30,36,.833,8,44,23,4,4,11,23,34,79,.430,12,36,.333,28,39,.718,14,49,21,5,1,9,28
2023,PHI,53,2023-02-08,A,BOS,L,99,106,37,83,.446,10,31,.323,15,20,.750,8,37,20,9,3,6,16,40,76,.526,19,35,.543,7,10,.700,5,44,25,2,5,13,19
2023,PHI,54,2023-02-10,H,NYK,W,119,108,44,84,.524,14,38,.368,17,22,.773,6,40,27,8,2,6,15,43,81,.531,11,32,.344,11,16,.688,4,35,23,1,5,12,17
2023,PHI,55,2023-02-11,A,BRK,W,101,98,33,75,.440,6,23,.261,29,30,.967,8,41,17,4,3,10,12,37,92,.402,13,40,.325,11,13,.846,12,42,23,7,6,8,20
2023,PHI,56,2023-02-13,H,HOU,W,123,104,46,82,.561,15,34,.441,16,17,.941,7,38,26,11,7,16,24,35,86,.407,6,24,.250,28,31,.903,15,42,17,10,2,17,15
2023,PHI,57,2023-02-15,H,CLE,W,118,112,39,78,.500,13,27,.481,27,29,.931,8,38,24,7,4,11,22,41,82,.500,10,30,.333,20,25,.800,10,35,23,7,5,8,17
2023,PHI,58,2023-02-23,H,MEM,W,110,105,34,84,.405,13,36,.361,29,36,.806,7,43,25,3,10,10,26,34,87,.391,7,32,.219,30,36,.833,13,49,22,5,7,11,27
2023,PHI,59,2023-02-25,H,BOS,L,107,110,35,78,.449,9,27,.333,28,35,.800,8,42,19,8,3,10,13,43,86,.500,16,36,.444,8,12,.667,9,44,20,6,4,12,22
2023,PHI,60,2023-02-27,H,MIA,L,99,101,32,73,.438,10,27,.370,25,28,.893,9,39,20,7,3,18,24,35,81,.432,15,37,.405,16,22,.727,12,37,21,10,3,12,20
2023,PHI,61,2023-03-01,A,MIA,W,119,96,41,83,.494,15,39,.385,22,22,1.000,9,41,25,6,5,8,20,34,78,.436,7,29,.241,21,23,.913,5,33,18,3,2,12,17
2023,PHI,62,2023-03-02,A,DAL,L,126,133,45,78,.577,12,27,.444,24,29,.828,5,37,28,9,1,14,24,45,82,.549,25,48,.521,18,27,.667,5,31,26,8,1,12,22
2023,PHI,63,2023-03-04,A,MIL,W,133,130,42,84,.500,18,37,.486,31,37,.838,9,32,24,5,1,5,21,44,83,.530,17,34,.500,25,28,.893,11,43,30,3,3,13,23
2023,PHI,64,2023-03-06,A,IND,W,147,143,48,82,.585,16,34,.471,35,38,.921,5,36,37,6,5,11,26,53,90,.589,15,37,.405,22,31,.710,5,30,28,8,4,9,24
2023,PHI,65,2023-03-07,A,MIN,W,117,94,40,81,.494,15,25,.600,22,23,.957,8,54,21,8,6,15,17,34,86,.395,11,36,.306,15,21,.714,6,34,19,9,7,11,16
2023,PHI,66,2023-03-10,H,POR,W,120,119,43,83,.518,11,30,.367,23,29,.793,12,42,25,7,4,9,24,42,80,.525,15,36,.417,20,30,.667,5,36,24,6,3,9,17
2023,PHI,67,2023-03-12,H,WAS,W,112,93,41,80,.513,11,29,.379,19,23,.826,9,42,29,6,10,8,19,34,84,.405,6,26,.231,19,23,.826,6,35,19,4,5,9,20
2023,PHI,68,2023-03-15,A,CLE,W,118,109,39,75,.520,17,36,.472,23,27,.852,13,46,24,8,6,18,21,40,85,.471,14,41,.341,15,22,.682,12,33,20,6,2,10,18
2023,PHI,69,2023-03-17,A,CHO,W,121,82,46,92,.500,10,32,.313,19,25,.760,14,62,24,9,9,13,19,29,86,.337,5,35,.143,19,26,.731,7,35,20,10,6,13,16
2023,PHI,70,2023-03-18,A,IND,W,141,121,54,88,.614,15,35,.429,18,22,.818,6,30,31,11,6,7,17,45,87,.517,12,31,.387,19,20,.950,12,41,28,5,5,14,17
2023,PHI,71,2023-03-20,H,CHI,L,105,109,38,90,.422,10,36,.278,19,22,.864,9,54,28,8,8,19,25,39,94,.415,7,33,.212,24,29,.828,4,42,20,12,7,10,18
2023,PHI,72,2023-03-22,A,CHI,W,116,91,39,82,.476,16,37,.432,22,26,.846,11,44,30,9,4,15,22,34,83,.410,6,25,.240,17,22,.773,15,42,18,7,4,19,16
2023,PHI,73,2023-03-24,A,GSW,L,112,120,38,78,.487,8,29,.276,28,34,.824,4,38,23,8,1,10,20,42,88,.477,18,50,.360,18,24,.750,10,49,27,3,0,11,21
2023,PHI,74,2023-03-25,A,PHO,L,105,125,34,78,.436,13,31,.419,24,27,.889,8,36,21,3,7,12,16,47,93,.505,15,32,.469,16,19,.842,13,45,35,4,9,7,22
2023,PHI,75,2023-03-27,A,DEN,L,111,116,43,89,.483,8,30,.267,17,22,.773,11,40,18,10,3,11,20,43,85,.506,11,32,.344,19,22,.864,10,42,34,8,4,12,16
2023,PHI,76,2023-03-29,H,DAL,W,116,108,37,80,.463,17,36,.472,25,30,.833,11,43,26,9,4,10,19,38,83,.458,18,46,.391,14,18,.778,8,40,24,3,3,14,22
2023,PHI,77,2023-03-31,H,TOR,W,117,110,41,73,.562,12,31,.387,23,25,.920,9,37,28,7,6,16,20,42,84,.500,8,26,.308,18,23,.783,14,34,26,6,3,13,19
2023,PHI,78,2023-04-02,A,MIL,L,104,117,40,87,.460,12,36,.333,12,13,.923,11,36,19,3,2,11,17,46,80,.575,10,28,.357,15,21,.714,7,42,28,8,5,9,17
2023,PHI,79,2023-04-04,H,BOS,W,103,101,39,78,.500,11,29,.379,14,16,.875,6,37,21,3,7,10,21,38,91,.418,15,45,.333,10,16,.625,13,43,28,4,4,8,17
2023,PHI,80,2023-04-06,H,MIA,L,101,129,39,76,.513,10,36,.278,13,15,.867,3,32,23,7,4,15,18,49,88,.557,18,39,.462,13,15,.867,10,42,39,3,0,10,13
2023,PHI,81,2023-04-07,A,ATL,W,136,131,51,102,.500,11,22,.500,23,29,.793,13,52,33,10,2,20,22,51,92,.554,10,33,.303,19,28,.679,4,38,32,11,7,20,19
2023,PHI,82,2023-04-09,A,BRK,W,134,105,53,101,.525,14,32,.438,14,19,.737,13,50,31,10,5,13,23,35,83,.422,12,32,.375,23,28,.821,10,42,22,6,6,18,22
2023,PHO,1,2022-10-19,H,DAL,W,107,105,40,85,.471,8,22,.364,19,22,.864,8,40,25,4,5,12,29,35,75,.467,14,35,.400,21,34,.618,5,40,17,6,4,12,22
2023,PHO,2,2022-10-21,A,POR,L,111,113,43,94,.457,10,27,.370,15,21,.714,9,41,31,14,1,16,29,36,82,.439,10,29,.345,31,36,.861,13,48,14,8,5,18,19
2023,PHO,3,2022-10-23,A,LAC,W,112,95,43,93,.462,15,42,.357,11,12,.917,13,49,29,5,3,12,18,36,82,.439,9,32,.281,14,20,.700,9,43,16,10,0,14,18
2023,PHO,4,2022-10-25,H,GSW,W,134,105,47,92,.511,12,29,.414,28,34,.824,14,48,31,8,4,13,19,41,91,.451,10,35,.286,13,17,.765,10,40,28,7,7,13,28
2023,PHO,5,2022-10-28,H,NOP,W,124,111,48,92,.522,10,33,.303,18,20,.900,14,47,33,7,7,12,18,38,86,.442,15,37,.405,20,22,.909,9,33,25,10,1,13,21
