Season,Team,Gtm,Date,Home,Opp,Win,Team_pts,Opp_pts,Team_FG,Team_FGA,Team_FG%,Team_3P,Team_3PA,Team_3P%,2P,2PA,2P%,eFG%,Team_FT,Team_FTA,Team_FT%,Team_ORB,DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,2P.1,2PA.1,2P%.1,eFG%.1,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,DRB.1,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Point_Diff,Opp_eFG%,TOV_Rate,ORB%,AST_TO_Ratio,Team_pts_5game_avg,Opp_pts_5game_avg,Point_Diff_5game_avg,eFG%_5game_avg,Opp_eFG%_5game_avg,TOV_Rate_5game_avg,ORB%_5game_avg,AST_TO_Ratio_5game_avg,Win_5game_avg,Win_10game_pct
2022,LAL,60,2022-02-27,1,NOP,0,95,123,35,84,.417,7,34,.206,28,50,.560,0.4583333333333333,18,20,.900,7,31,38,15,8,7,23,18,47,92,.511,13,30,.433,34,62,.548,.582,16,25,.640,12,39,51,29,16,3,15,19,-28,0.5815217391304348,0.19861830742659758,0.15217391304347827,0.6521739130434783,104.6,110.6,-6.0,0.5305821310978851,0.5425828577792358,0.14086069066040957,0.1971603840512782,1.6621808143547274,0.2,0.3
2022,LAL,61,2022-03-01,1,DAL,0,104,109,37,82,.451,14,34,.412,23,48,.479,0.5365853658536586,16,20,.800,4,33,37,22,8,6,12,20,41,82,.500,10,35,.286,31,47,.660,.561,17,27,.630,10,35,45,24,8,7,14,19,-5,0.5609756097560976,0.11673151750972763,0.10256410256410256,1.8333333333333333,104.4,111.0,-6.6,0.5041154204848329,0.5491600022023653,0.12250723244670778,0.19949138638228053,1.7526570048309178,0.2,0.3
2022,LAL,62,2022-03-03,0,LAC,0,111,132,41,84,.488,12,35,.343,29,49,.592,0.5595238095238095,17,22,.773,9,27,36,26,8,4,14,17,51,93,.548,17,27,.630,34,66,.515,.640,13,15,.867,13,33,46,32,10,3,12,22,-21,0.6397849462365591,0.13001485884101038,0.21428571428571427,1.8571428571428572,103.6,114.0,-10.4,0.5103383642077767,0.574894769227455,0.13236960163241346,0.19619468308557725,1.5685300207039339,0.2,0.2
2022,LAL,63,2022-03-05,1,GSW,1,124,116,44,89,.494,18,41,.439,26,48,.542,0.5955056179775281,18,21,.857,12,35,47,25,10,6,20,18,46,92,.500,15,34,.441,31,58,.534,.582,9,19,.474,10,31,41,22,11,4,16,20,8,0.5815217391304348,0.16914749661705009,0.27906976744186046,1.25,107.2,117.0,-9.8,0.5224627436172358,0.5836041803446812,0.14391083944022168,0.198675303240616,1.4185300207039337,0.2,0.3
2022,LAL,64,2022-03-07,0,SAS,0,110,117,43,91,.473,8,26,.308,35,65,.538,0.5164835164835165,16,23,.696,12,31,43,19,7,3,15,26,46,84,.548,9,26,.346,37,58,.638,.601,16,30,.533,12,35,47,28,6,7,18,18,-7,0.6011904761904762,0.12917671374440234,0.2553191489361702,1.2666666666666666,108.8,119.4,-10.6,0.5332863286343692,0.5929989020888005,0.1487377788277576,0.2006825292542651,1.371863354037267,0.2,0.2
2022,LAL,65,2022-03-09,0,HOU,0,130,139,47,101,.465,18,47,.383,29,54,.537,0.5544554455445545,18,26,.692,12,36,48,25,10,7,16,21,52,102,.510,17,40,.425,35,62,.565,.593,18,19,.947,10,40,50,25,7,4,20,21,-9,0.5931372549019608,0.12457178449081284,0.23076923076923078,1.5625,115.8,122.6,-6.8,0.5525107510766135,0.5953220052431056,0.13392847424060067,0.21640159279941562,1.5539285714285715,0.2,0.2
2022,LAL,66,2022-03-11,1,WAS,1,122,109,48,91,.527,14,31,.452,34,60,.567,0.6043956043956044,12,17,.706,7,30,37,25,5,3,9,25,39,85,.459,9,27,.333,30,58,.517,.512,22,33,.667,14,33,47,21,6,6,11,18,13,0.5117647058823529,0.08373650911797544,0.175,2.7777777777777777,119.4,122.6,-3.2,0.5660727987850025,0.5854798244683568,0.12732947256225022,0.2308887722865951,1.7428174603174604,0.4,0.3
2022,LAL,67,2022-03-13,0,PHO,0,111,140,36,81,.444,16,40,.400,20,41,.488,0.5432098765432098,23,31,.742,7,30,37,24,4,2,19,14,58,102,.569,12,33,.364,46,69,.667,.627,12,14,.857,14,37,51,36,12,5,11,24,-29,0.6274509803921569,0.16719464977120732,0.1590909090909091,1.263157894736842,119.4,124.2,-4.8,0.5628100121888827,0.5830130312994763,0.1347654307482896,0.21984981124763409,1.6240204678362573,0.4,0.3
2022,LAL,68,2022-03-14,1,TOR,0,103,114,34,87,.391,13,42,.310,21,45,.467,0.46551724137931033,22,29,.759,9,34,43,20,7,7,13,27,39,96,.406,10,37,.270,29,59,.492,.458,26,36,.722,19,45,64,24,8,9,13,20,-11,0.4583333333333333,0.11528910961333806,0.16666666666666666,1.5384615384615385,115.2,123.8,-8.6,0.5368123368692391,0.558375350140056,0.12399375334754721,0.19736919109259532,1.681712775528565,0.2,0.2
2022,LAL,69,2022-03-16,0,MIN,0,104,124,39,93,.419,10,44,.227,29,49,.592,0.4731182795698925,16,23,.696,13,25,38,23,7,4,14,25,40,90,.444,17,42,.405,23,48,.479,.539,27,31,.871,15,36,51,22,7,6,17,23,-20,0.5388888888888889,0.11953551912568305,0.2653061224489796,1.6428571428571428,114.0,125.2,-11.2,0.5281392894865143,0.5459150326797385,0.12206551442380335,0.1993665857951572,1.7569508707666603,0.2,0.2
2022,LAL,70,2022-03-18,0,TOR,1,128,123,47,96,.490,19,43,.442,28,53,.528,0.5885416666666666,15,21,.714,13,30,43,33,6,4,14,19,49,97,.505,12,37,.324,37,60,.617,.567,13,20,.650,16,30,46,25,8,2,12,19,5,0.5670103092783505,0.11741026501174104,0.3023255813953488,2.357142857142857,113.6,122.0,-8.4,0.5349565337109368,0.5406896435550166,0.12063321052798899,0.21367785592038083,1.9158794421952314,0.4,0.3
2022,LAL,71,2022-03-19,0,WAS,0,119,127,48,91,.527,13,35,.371,35,56,.625,0.5989010989010989,10,11,.909,9,32,41,25,3,1,15,23,44,85,.518,13,31,.419,31,54,.574,.594,26,31,.839,7,29,36,30,10,1,8,13,-8,0.5941176470588235,0.13533020570191268,0.23684210526315788,1.6666666666666667,113.0,125.6,-12.6,0.5338576326120357,0.5571602317903106,0.13095194984477643,0.22604627697301236,1.6936572199730093,0.2,0.3
2022,LAL,72,2022-03-21,0,CLE,1,131,120,53,94,.564,12,32,.375,41,62,.661,0.6276595744680851,13,16,.813,9,32,41,34,7,3,8,19,45,86,.523,14,39,.359,31,47,.660,.605,16,19,.842,8,30,38,29,3,2,12,19,11,0.6046511627906976,0.07336757153338225,0.23076923076923078,4.25,117.0,121.6,-4.6,0.5507475721970106,0.5526002682700187,0.11218653419721143,0.24038194130867674,2.291025641025641,0.4,0.4
2022,LAL,73,2022-03-23,1,PHI,0,121,126,50,97,.515,11,30,.367,39,67,.582,0.5721649484536082,10,16,.625,11,34,45,25,6,3,12,19,47,91,.516,10,27,.370,37,64,.578,.571,22,28,.786,8,35,43,26,7,5,7,13,-5,0.5714285714285714,0.10341261633919338,0.2391304347826087,2.0833333333333335,120.6,124.0,-3.4,0.5720771136118703,0.5752193158890664,0.10981123554238248,0.2548746949318651,2.4,0.4,0.3
2022,LAL,74,2022-03-27,0,NOP,0,108,116,42,80,.525,14,35,.400,28,45,.622,0.6125,10,16,.625,7,32,39,26,5,2,15,20,44,91,.484,9,27,.333,35,64,.547,.533,19,24,.792,12,29,41,25,10,1,7,13,-8,0.532967032967033,0.14700117600940807,0.19444444444444445,1.7333333333333334,121.4,122.4,-1.0,0.5999534576978918,0.5740349447046953,0.11530436691912749,0.24070235933095813,2.4180952380952383,0.4,0.3
2022,LAL,75,2022-03-29,0,DAL,0,110,128,40,89,.449,12,44,.273,28,45,.622,0.5168539325842697,18,22,.818,14,34,48,20,7,2,9,22,45,87,.517,20,46,.435,25,41,.610,.632,18,23,.783,11,35,46,27,5,1,8,14,-18,0.632183908045977,0.08358098068350668,0.2857142857142857,2.2222222222222223,117.8,123.4,-5.6,0.5856159108814124,0.5870696644582205,0.10853851005348061,0.23738010019474548,2.391111111111111,0.2,0.3
2022,LAL,76,2022-03-31,0,UTA,0,109,122,41,83,.494,7,25,.280,34,58,.586,0.536144578313253,20,28,.714,9,31,40,18,5,3,11,21,46,90,.511,15,44,.341,31,46,.674,.594,15,24,.625,9,32,41,25,7,2,8,20,-13,0.5944444444444444,0.10346124905944319,0.21951219512195122,1.6363636363636365,115.8,122.4,-6.6,0.5730646067638432,0.5871350239353447,0.10216471872498671,0.23391411816650415,2.385050505050505,0.2,0.2
2022,LAL,77,2022-04-01,1,NOP,0,111,114,39,82,.476,11,27,.407,28,55,.509,0.5426829268292683,22,31,.710,7,33,40,24,10,1,17,24,41,79,.519,7,26,.269,34,53,.642,.563,25,29,.862,4,33,37,23,8,4,15,21,-3,0.5632911392405063,0.15092329545454544,0.175,1.411764705882353,111.8,121.2,-9.4,0.5560692772360799,0.5788630192253065,0.11767586350921935,0.22276027201265797,1.817403446226976,0.0,0.2
2022,LAL,78,2022-04-03,1,DEN,0,118,129,49,92,.533,6,20,.300,43,72,.597,0.5652173913043478,14,21,.667,6,34,40,31,4,5,13,25,47,82,.573,12,31,.387,35,51,.686,.646,23,29,.793,6,32,38,33,10,5,12,18,-11,0.6463414634146342,0.11379551820728291,0.15789473684210525,2.3846153846153846,111.2,121.8,-10.6,0.5546797658062277,0.593845597622519,0.11975244388283726,0.20651313242455732,1.8776598564833857,0.0,0.2
2022,LAL,79,2022-04-05,0,PHO,0,110,121,39,86,.453,9,29,.310,30,57,.526,0.5058139534883721,23,30,.767,7,39,46,22,7,3,16,14,50,102,.490,14,39,.359,36,63,.571,.559,7,9,.778,11,42,53,38,10,4,14,22,-11,0.5588235294117647,0.1388888888888889,0.14285714285714285,1.375,111.6,122.8,-11.2,0.5333425565039022,0.5990168969114653,0.11812998645873343,0.19619567210709699,1.8059931898167192,0.0,0.2
2022,LAL,80,2022-04-07,0,GSW,0,112,128,37,83,.446,9,32,.281,28,51,.549,0.5,29,38,.763,8,34,42,14,8,4,19,13,51,97,.526,16,32,.500,35,65,.538,.608,10,10,1.000,9,36,45,39,10,5,15,26,-16,0.6082474226804123,0.16004043126684636,0.18181818181818182,0.7368421052631579,112.0,122.8,-10.8,0.5299717699870483,0.5942295998383524,0.13342187657540133,0.1754164513278762,1.5089171664249064,0.0,0.1
2022,LAL,81,2022-04-08,1,OKC,1,120,101,41,82,.500,9,31,.290,32,51,.627,0.5548780487804879,29,39,.744,7,38,45,23,8,4,10,17,40,88,.455,6,29,.207,34,59,.576,.489,15,19,.789,9,35,44,21,5,3,14,26,19,0.48863636363636365,0.09160864785635764,0.16666666666666666,2.3,114.2,118.6,-4.4,0.5337184640804952,0.5730679836767363,0.13105135633478426,0.1648473456368193,1.6416444391521794,0.2,0.2
2022,LAL,82,2022-04-10,0,DEN,1,146,141,44,94,.468,16,43,.372,28,51,.549,0.5531914893617021,42,47,.894,13,37,50,26,4,6,13,24,49,100,.490,15,47,.319,34,53,.642,.565,28,36,.778,11,34,45,33,10,7,14,34,5,0.565,0.10181704260651629,0.2765957446808511,2.0,121.2,124.0,-2.8,0.535820176586982,0.573409755828635,0.12123010576517841,0.1851664945729895,1.7592914979757084,0.4,0.2
2023,LAL,1,2022-10-18,0,GSW,0,109,123,40,94,.426,10,40,.250,30,54,.556,0.4787234042553192,19,25,.760,9,39,48,23,12,4,22,18,45,99,.455,16,45,.356,29,54,.537,.535,17,23,.739,11,37,48,31,11,4,18,23,-14,0.5353535353535354,0.1732283464566929,0.1956521739130435,1.0454545454545454,119.4,122.8,-3.4,0.5185213791771763,0.5512121702164151,0.1331166714150604,0.19271798198717716,1.4914593301435406,0.4,0.2
2023,LAL,2,2022-10-20,1,LAC,0,97,103,33,94,.351,9,45,.200,24,49,.490,0.39893617021276595,22,26,.846,8,30,38,23,13,5,10,24,37,80,.463,9,29,.310,28,51,.549,.519,20,31,.645,10,48,58,18,7,7,23,24,-6,0.51875,0.08662508662508663,0.14285714285714285,2.3,116.8,119.2,-2.4,0.4971458225220551,0.5431974643340622,0.12266391096229998,0.19271798198717716,1.6764593301435404,0.4,0.2
2023,LAL,3,2022-10-23,1,POR,0,104,106,41,92,.446,6,33,.182,35,59,.593,0.4782608695652174,16,20,.800,10,30,40,26,9,9,13,24,37,84,.440,10,27,.370,27,57,.474,.500,22,27,.815,13,39,52,19,6,5,19,20,-2,0.5,0.11423550087873463,0.20408163265306123,2.0,115.2,114.8,0.4,0.49279799643509853,0.5215479797979798,0.11350292488467761,0.19717067215415304,1.929090909090909,0.4,0.2
2023,LAL,4,2022-10-26,0,DEN,0,99,110,40,90,.444,8,30,.267,32,60,.533,0.4888888888888889,11,16,.688,7,40,47,25,8,4,14,16,42,92,.457,9,34,.265,33,58,.569,.505,17,21,.810,9,45,54,34,12,5,11,17,-11,0.5054347826086957,0.1260806916426513,0.1346153846153846,1.7857142857142858,111.0,116.6,-5.6,0.4796001644567787,0.5249076635924462,0.12039733364193635,0.19076041574389663,1.826233766233766,0.2,0.2
2023,LAL,5,2022-10-28,0,MIN,0,102,111,37,89,.416,9,29,.310,28,60,.467,0.46629213483146065,19,27,.704,12,43,55,20,8,5,22,21,41,99,.414,13,40,.325,28,59,.475,.480,16,24,.667,14,35,49,27,13,8,10,21,-9,0.4797979797979798,0.17903645833333334,0.2553191489361702,0.9090909090909091,102.2,110.6,-8.4,0.4622202935507304,0.5078672595520421,0.13584121678729977,0.18650509659496045,1.6080519480519482,0.0,0.2
2023,LAL,6,2022-10-30,1,DEN,1,121,110,46,96,.479,13,30,.433,33,66,.500,0.546875,16,20,.800,13,38,51,24,5,5,9,17,41,96,.427,15,40,.375,26,56,.464,.505,13,18,.722,13,35,48,24,3,8,9,15,11,0.5052083333333334,0.07908611599297012,0.2708333333333333,2.6666666666666665,104.6,108.0,-3.4,0.4758506126996666,0.5018382191480018,0.11701277069455521,0.2015413284790184,1.9322943722943724,0.2,0.3
2023,LAL,7,2022-11-02,1,NOP,1,120,117,45,98,.459,10,36,.278,35,62,.565,0.5102040816326531,20,23,.870,11,45,56,30,6,8,18,17,47,102,.461,8,25,.320,39,77,.506,.500,15,21,.714,11,40,51,35,10,5,14,20,3,0.5,0.14272121788772596,0.21568627450980393,1.6666666666666667,109.2,110.8,-1.6,0.498104194983644,0.4980882191480018,0.12823199694708307,0.21610715480955064,1.8056277056277055,0.4,0.4
2023,LAL,8,2022-11-04,1,UTA,0,116,130,40,83,.482,11,26,.423,29,57,.509,0.5481927710843374,25,28,.893,9,31,40,22,6,6,11,17,52,103,.505,17,40,.425,35,63,.556,.587,9,10,.900,15,33,48,31,8,3,8,22,-14,0.587378640776699,0.10346124905944319,0.21428571428571427,2.0,111.6,115.6,-4.0,0.512090575287468,0.5155639473033415,0.12607714658322478,0.21814797113608125,1.8056277056277055,0.4,0.4
2023,LAL,9,2022-11-06,1,CLE,0,100,114,40,87,.460,8,27,.296,32,60,.533,0.5057471264367817,12,21,.571,10,33,43,24,4,4,17,26,37,84,.440,8,32,.250,29,52,.558,.488,32,36,.889,9,39,48,19,7,6,14,20,-14,0.4880952380952381,0.15012363122571531,0.20408163265306123,1.411764705882353,111.8,116.4,-4.6,0.5154622227970466,0.5120960384006501,0.1308857344998376,0.23204122074361658,1.7308377896613192,0.4,0.3
2023,LAL,10,2022-11-07,0,UTA,0,116,139,40,82,.488,9,24,.375,31,58,.534,0.5426829268292683,27,30,.900,7,26,33,15,7,5,16,21,53,95,.558,16,38,.421,37,57,.649,.642,17,22,.773,10,31,41,30,10,7,15,23,-23,0.6421052631578947,0.14388489208633093,0.18421052631578946,0.9375,114.6,122.0,-7.4,0.530740381196608,0.5445574950726331,0.12385542125043711,0.21781949621954041,1.736519607843137,0.4,0.2
2023,LAL,11,2022-11-09,0,LAC,0,101,114,40,88,.455,10,32,.313,30,56,.536,0.5113636363636364,11,17,.647,8,35,43,26,7,2,16,20,41,81,.506,12,33,.364,29,48,.604,.580,20,26,.769,6,35,41,24,10,7,15,24,-13,0.5802469135802469,0.14352350197344815,0.18604651162790697,1.625,110.6,122.8,-12.2,0.5236381084693353,0.5595652111220157,0.1367428984465327,0.20086213187845514,1.528186274509804,0.2,0.2
2023,LAL,12,2022-11-11,1,SAC,0,114,120,42,88,.477,10,25,.400,32,63,.508,0.5340909090909091,20,26,.769,14,27,41,22,11,5,14,22,45,87,.517,12,36,.333,33,51,.647,.586,18,21,.857,10,30,40,27,10,4,15,17,-6,0.5862068965517241,0.1234132581100141,0.3181818181818182,1.5714285714285714,109.4,123.4,-14.0,0.5284154739609865,0.5768065904323605,0.13288130649099034,0.221361240612858,1.5091386554621848,0.0,0.2
2023,LAL,13,2022-11-13,1,BRK,1,116,103,44,91,.484,11,27,.407,33,64,.516,0.5439560439560439,17,20,.850,12,33,45,25,3,2,9,22,36,80,.450,7,27,.259,29,53,.547,.494,24,31,.774,8,33,41,22,5,5,13,17,13,0.49375,0.08272058823529412,0.26666666666666666,2.7777777777777777,109.4,118.0,-8.6,0.5275681285353279,0.5580808622770207,0.12873317432616052,0.23183743108904847,1.6646942110177405,0.2,0.3
2023,LAL,14,2022-11-18,1,DET,1,128,121,43,78,.551,7,20,.350,36,58,.621,0.5961538461538461,35,40,.875,7,37,44,29,2,7,16,24,43,92,.467,11,34,.324,32,58,.552,.527,24,32,.750,10,27,37,27,9,4,11,30,7,0.5271739130434783,0.14336917562724016,0.20588235294117646,1.8125,115.0,119.4,-4.4,0.5456494724787407,0.5658965972666687,0.1273822832064655,0.23219757514667153,1.7448412698412696,0.4,0.4
2023,LAL,15,2022-11-20,1,SAS,1,123,92,45,85,.529,12,34,.353,33,51,.647,0.6,21,24,.875,5,49,54,29,5,2,15,10,41,105,.390,7,34,.206,34,71,.479,.424,3,10,.300,13,31,44,26,7,2,10,17,31,0.4238095238095238,0.13567293777134587,0.1388888888888889,1.9333333333333333,116.4,110.0,6.4,0.5571128871128871,0.5222374493969946,0.1257398923434685,0.22313324766129142,1.9440079365079364,0.6,0.5
2023,LAL,16,2022-11-22,0,PHO,0,105,115,36,85,.424,4,22,.182,32,63,.508,0.4470588235294118,29,35,.829,7,38,45,19,8,7,17,12,48,102,.471,16,34,.471,32,68,.471,.549,3,5,.600,8,41,49,23,8,7,15,22,-10,0.5490196078431373,0.14480408858603067,0.14583333333333334,1.1176470588235294,117.2,110.2,7.0,0.5442519245460422,0.5159919882495727,0.12599600966598498,0.2150906120023767,1.8425373482726424,0.6,0.4
2023,LAL,17,2022-11-25,0,SAS,1,105,94,40,83,.482,8,27,.296,32,56,.571,0.5301204819277109,17,20,.850,10,39,49,28,12,5,22,16,38,100,.380,6,33,.182,32,67,.478,.410,12,16,.750,20,30,50,21,11,3,16,18,11,0.41,0.19332161687170474,0.25,1.2727272727272727,115.4,105.0,10.4,0.5434578391134025,0.48075060893922783,0.13997768141832312,0.20145424836601306,1.7827970885323825,0.8,0.4
2023,LAL,18,2022-11-26,0,SAS,1,143,138,47,81,.580,17,33,.515,30,48,.625,0.6851851851851852,32,37,.865,3,36,39,25,4,7,17,20,53,105,.505,18,37,.486,35,68,.515,.590,14,20,.700,17,30,47,33,8,5,10,32,5,0.5904761904761905,0.1487574378718936,0.09090909090909091,1.4705882352941178,120.8,112.0,8.8,0.5717036673592308,0.500095847034466,0.15318505134564303,0.1663027332144979,1.5213591800356507,0.8,0.5
2023,LAL,19,2022-11-28,1,IND,0,115,116,40,93,.430,11,31,.355,29,62,.468,0.489247311827957,24,31,.774,18,39,57,23,3,7,14,16,43,105,.410,17,49,.347,26,56,.464,.490,13,16,.813,12,37,49,29,6,10,10,24,-1,0.49047619047619045,0.11604774535809019,0.32727272727272727,1.6428571428571428,118.2,111.0,7.2,0.550322360494053,0.4927563025210084,0.14772076529181302,0.19058080808080807,1.4874306086070792,0.6,0.5
2023,LAL,20,2022-11-30,1,POR,1,128,109,48,97,.495,14,37,.378,34,60,.567,0.5670103092783505,18,26,.692,13,35,48,28,5,6,8,18,42,90,.467,8,24,.333,34,66,.515,.511,17,21,.810,12,33,45,21,4,5,12,25,19,0.5111111111111111,0.06870491240123669,0.2826086956521739,3.5,119.2,114.4,4.8,0.5437244223497231,0.5102166199813258,0.13432716021779117,0.21932476943346507,1.8007639419404124,0.6,0.6
2023,LAL,21,2022-12-02,0,MIL,1,133,129,52,96,.542,11,26,.423,41,70,.586,0.5989583333333334,18,24,.750,12,32,44,32,6,4,4,16,50,94,.532,17,43,.395,33,51,.647,.622,12,15,.800,10,32,42,29,2,5,10,18,4,0.6223404255319149,0.0361794500723589,0.2727272727272727,8.0,124.8,117.2,7.6,0.5741043243105074,0.5248807835190814,0.11260223251505683,0.24470355731225296,3.177234530175707,0.8,0.7
2023,LAL,22,2022-12-04,0,WAS,1,130,119,52,96,.542,10,26,.385,42,70,.600,0.59375,16,22,.727,9,42,51,34,5,5,15,14,49,105,.467,10,39,.256,39,66,.591,.514,11,15,.733,11,33,44,24,10,8,10,23,11,0.5142857142857142,0.12429565793834935,0.21428571428571427,2.2666666666666666,129.8,122.2,7.6,0.5868302279249653,0.5457379263762243,0.09879704072838574,0.2375607001693958,3.3760224089635855,0.8,0.8
2023,LAL,23,2022-12-06,0,CLE,0,102,116,38,89,.427,6,36,.167,32,53,.604,0.4606741573033708,20,24,.833,14,29,43,16,4,6,16,13,48,93,.516,7,27,.259,41,66,.621,.554,13,17,.765,9,35,44,25,11,3,8,20,-14,0.553763440860215,0.13845621322256835,0.2857142857142857,1.0,121.6,117.8,3.8,0.5419280223486023,0.5383953764530292,0.0967367957985207,0.27652173913043476,3.2819047619047614,0.6,0.7
2023,LAL,24,2022-12-07,0,TOR,0,113,126,37,87,.425,7,33,.212,30,54,.556,0.46551724137931033,32,35,.914,10,36,46,16,6,3,15,17,47,106,.443,12,43,.279,35,63,.556,.500,20,24,.833,17,37,54,25,10,5,11,22,-13,0.5,0.12776831345826234,0.2127659574468085,1.0666666666666667,121.2,119.8,1.4,0.537182008258873,0.540300138357791,0.09908090941855512,0.253620385165251,3.166666666666667,0.6,0.6
2023,LAL,25,2022-12-09,0,PHI,0,122,133,44,88,.500,11,31,.355,33,57,.579,0.5625,23,30,.767,7,30,37,29,12,4,21,23,48,90,.533,18,40,.450,30,50,.600,.633,19,22,.864,7,35,42,30,14,2,23,30,-11,0.6333333333333333,0.1718494271685761,0.16666666666666666,1.380952380952381,120.0,124.6,-4.6,0.536279946403203,0.5647445828022355,0.11970981237202301,0.23043197936814958,2.742857142857143,0.4,0.5
2023,LAL,26,2022-12-11,0,DET,1,124,117,46,84,.548,11,26,.423,35,58,.603,0.6130952380952381,21,27,.778,6,36,42,31,8,4,11,14,43,93,.462,17,45,.378,26,48,.542,.554,14,17,.824,10,30,40,28,9,3,12,19,7,0.553763440860215,0.1029191616766467,0.16666666666666666,2.8181818181818183,118.2,122.2,-4.0,0.5391073273555838,0.5510291858678955,0.13305775469288056,0.20921985815602834,1.7064935064935063,0.4,0.6
2023,LAL,27,2022-12-13,1,BOS,0,118,122,44,93,.473,8,29,.276,36,64,.563,0.5161290322580645,22,30,.733,7,42,49,23,7,9,12,17,46,104,.442,19,48,.396,27,56,.482,.534,11,16,.688,13,38,51,27,6,2,14,22,-4,0.5336538461538461,0.10152284263959391,0.15555555555555556,1.9166666666666667,115.8,122.8,-7.0,0.5235831338071968,0.5549028122415219,0.12850319163312945,0.1974738264099966,1.6364935064935064,0.2,0.5
2023,LAL,28,2022-12-16,1,DEN,1,126,108,48,91,.527,12,33,.364,36,58,.621,0.5934065934065934,18,24,.750,11,34,45,29,11,4,15,21,39,81,.481,9,27,.333,30,54,.556,.537,21,28,.750,9,30,39,25,7,4,19,17,18,0.5370370370370371,0.12868908716540836,0.2682926829268293,1.9333333333333333,120.6,121.2,-0.6,0.5501296210278412,0.5515575314768864,0.1265497664216975,0.19398950585250532,1.8231601731601732,0.4,0.5
2023,LAL,29,2022-12-18,1,WAS,1,119,117,46,92,.500,11,27,.407,35,65,.538,0.5597826086956522,16,22,.727,6,37,43,29,4,5,9,18,44,95,.463,10,39,.256,34,56,.607,.516,19,24,.792,10,38,48,24,5,6,10,20,2,0.5157894736842106,0.08131550415612576,0.13636363636363635,3.2222222222222223,121.8,119.4,2.4,0.5689826944911096,0.5547154262137284,0.11725920456127017,0.1787090416358709,2.2542712842712844,0.6,0.6
2023,LAL,30,2022-12-19,0,PHO,0,104,130,39,87,.448,12,28,.429,27,59,.458,0.5172413793103449,14,17,.824,10,28,38,13,5,5,15,16,46,93,.495,20,39,.513,26,54,.481,.602,18,24,.750,15,36,51,21,10,5,9,16,-26,0.6021505376344086,0.13701132626963827,0.21739130434782608,0.8666666666666667,118.2,118.8,-0.6,0.5599309703531786,0.5484788670739434,0.11029158438148261,0.18885396917210276,2.1514141414141412,0.6,0.5
2023,LAL,31,2022-12-21,0,SAC,0,120,134,42,84,.500,11,24,.458,31,60,.517,0.5654761904761905,25,30,.833,5,34,39,25,6,5,15,24,48,95,.505,17,47,.362,31,48,.646,.595,21,28,.750,10,36,46,29,6,2,12,23,-14,0.5947368421052631,0.13368983957219252,0.12195121951219512,1.6666666666666667,117.4,122.2,-4.8,0.550407160829369,0.5566735473229532,0.11644571996059176,0.17991087974120845,1.9211111111111112,0.4,0.4
2023,LAL,32,2022-12-23,1,CHO,0,130,134,48,92,.522,19,44,.432,29,48,.604,0.625,15,22,.682,12,30,42,27,5,1,17,19,52,94,.553,16,41,.390,36,53,.679,.638,14,18,.778,11,30,41,30,11,5,16,21,-4,0.6382978723404256,0.14324233232221098,0.2857142857142857,1.588235294117647,119.8,124.6,-4.8,0.5721813543777563,0.5776023525602689,0.12478961789711518,0.20594262577295447,1.855424836601307,0.4,0.3
2023,LAL,33,2022-12-25,0,DAL,0,115,124,39,80,.488,9,28,.321,30,52,.577,0.54375,28,32,.875,6,29,35,18,5,2,10,23,44,84,.524,18,44,.409,26,40,.650,.631,18,25,.720,11,27,38,31,6,3,11,26,-9,0.6309523809523809,0.09607993850883935,0.18181818181818182,1.8,117.6,127.8,-10.2,0.5622500356964375,0.5963854213433378,0.11826778816580137,0.18864772555122497,1.8287581699346405,0.2,0.3
2023,LAL,34,2022-12-27,0,ORL,1,129,110,49,90,.544,17,43,.395,32,47,.681,0.6388888888888888,14,17,.824,9,37,46,32,4,2,14,16,42,84,.500,10,28,.357,32,56,.571,.560,16,25,.640,8,29,37,25,8,5,11,17,19,0.5595238095238095,0.12558306422676713,0.23684210526315788,2.2857142857142856,119.6,126.4,-6.8,0.5780712917350848,0.6051322885112576,0.12712130017992967,0.20874341933112928,1.6414565826330532,0.2,0.4
2023,LAL,35,2022-12-28,0,MIA,0,98,112,37,77,.481,13,36,.361,24,41,.585,0.564935064935065,11,15,.733,8,36,44,25,2,4,26,16,44,92,.478,11,35,.314,33,57,.579,.538,13,16,.813,10,27,37,20,14,4,6,15,-14,0.5380434782608695,0.2372262773722628,0.22857142857142856,0.9615384615384616,118.4,122.8,-4.4,0.5876100288600289,0.5923108766365497,0.14716429040045456,0.21097944417584982,1.660430941607412,0.2,0.4
2023,LAL,36,2022-12-30,0,ATL,1,130,121,52,96,.542,10,32,.313,42,64,.656,0.59375,16,18,.889,12,43,55,34,7,6,16,17,48,101,.475,11,38,.289,37,63,.587,.530,14,20,.700,12,29,41,22,6,5,10,19,9,0.5297029702970297,0.133422281521014,0.2926829268292683,2.125,120.4,120.2,0.2,0.5932647907647908,0.579304102274903,0.14711077879021886,0.24512578563926443,1.7520976082740787,0.4,0.4
